initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Quantum Cost Improvement: 18
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Gate Count Improvement: 2
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Quantum Cost Improvement: 26
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Gate Count Improvement: 2
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Quantum Cost Improvement: 18
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Gate Count Improvement: 2
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Quantum Cost Improvement: 0
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Gate Count Improvement: 0
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Quantum Cost Improvement: 18
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Gate Count Improvement: 2
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Quantum Cost Improvement: 31
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Gate Count Improvement: 3
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Quantum Cost Improvement: 26
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Gate Count Improvement: 2
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Quantum Cost Improvement: 13
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Gate Count Improvement: 1
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Quantum Cost Improvement: 18
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Gate Count Improvement: 2
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Quantum Cost Improvement: 18
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Gate Count Improvement: 2
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Quantum Cost Improvement: 26
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Gate Count Improvement: 2
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Quantum Cost Improvement: 0
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Gate Count Improvement: 0
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Quantum Cost Improvement: 5
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Gate Count Improvement: 1
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Quantum Cost Improvement: 14
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Gate Count Improvement: 2
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Quantum Cost Improvement: 19
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Gate Count Improvement: 3
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Quantum Cost Improvement: 31
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Gate Count Improvement: 3
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Quantum Cost Improvement: 6
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Gate Count Improvement: 2
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Quantum Cost Improvement: 18
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Gate Count Improvement: 2
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Quantum Cost Improvement: 9
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Gate Count Improvement: 1
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Quantum Cost Improvement: 6
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Gate Count Improvement: 2
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Quantum Cost Improvement: 8
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Gate Count Improvement: 0
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Quantum Cost Improvement: 5
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Gate Count Improvement: 1
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Quantum Cost Improvement: 18
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Gate Count Improvement: 2
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Quantum Cost Improvement: 31
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Gate Count Improvement: 3
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Quantum Cost Improvement: 13
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Gate Count Improvement: 1
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Quantum Cost Improvement: 5
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Gate Count Improvement: 1
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Quantum Cost Improvement: 18
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Gate Count Improvement: 2
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Quantum Cost Improvement: 31
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Gate Count Improvement: 3
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Quantum Cost Improvement: 18
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Gate Count Improvement: 2
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Quantum Cost Improvement: 5
initial_runs/decod24-v3_45/o/decod24-v3_45.o.15.0:Gate Count Improvement: 1
