Quantum Improvement: 3
gate count Improvement: 7
Quantum Improvement: -1
gate count Improvement: 7
Quantum Improvement: -1
gate count Improvement: 7
Quantum Improvement: 2
gate count Improvement: 6
Quantum Improvement: 12
gate count Improvement: 8
Quantum Improvement: 7
gate count Improvement: 7
Quantum Improvement: -24
gate count Improvement: 4
Quantum Improvement: 8
gate count Improvement: 8
Quantum Improvement: 12
gate count Improvement: 8
Quantum Improvement: -9
gate count Improvement: 7
Quantum Improvement: -6
gate count Improvement: 6
Quantum Improvement: 40
gate count Improvement: 12
Quantum Improvement: -8
gate count Improvement: 4
Quantum Improvement: 4
gate count Improvement: 4
Quantum Improvement: -4
gate count Improvement: 8
Quantum Improvement: 21
gate count Improvement: 9
Quantum Improvement: -13
gate count Improvement: 7
Quantum Improvement: -7
gate count Improvement: 5
Quantum Improvement: 19
gate count Improvement: 7
Quantum Improvement: 22
gate count Improvement: 6
Quantum Improvement: -14
gate count Improvement: 6
Quantum Improvement: -30
gate count Improvement: 6
Quantum Improvement: -31
gate count Improvement: 5
Quantum Improvement: 12
gate count Improvement: 8
Quantum Improvement: -12
gate count Improvement: 4
Quantum Improvement: -19
gate count Improvement: 9
Quantum Improvement: -17
gate count Improvement: 7
Quantum Improvement: 29
gate count Improvement: 9
Quantum Improvement: 25
gate count Improvement: 9
Quantum Improvement: 21
gate count Improvement: 9
Quantum Improvement: -9
gate count Improvement: 7
Quantum Improvement: 23
gate count Improvement: 11
Quantum Improvement: -10
gate count Improvement: 6
Quantum Improvement: -10
gate count Improvement: 6
Quantum Improvement: -17
gate count Improvement: 7
Quantum Improvement: -26
gate count Improvement: 6
Quantum Improvement: 10
gate count Improvement: 6
Quantum Improvement: 43
gate count Improvement: 11
Quantum Improvement: 15
gate count Improvement: 7
Quantum Improvement: 21
gate count Improvement: 9
Quantum Improvement: -14
gate count Improvement: 6
Quantum Improvement: 17
gate count Improvement: 5
Quantum Improvement: 14
gate count Improvement: 6
Quantum Improvement: 21
gate count Improvement: 9
Quantum Improvement: -6
gate count Improvement: 10
Quantum Improvement: 27
gate count Improvement: 7
Quantum Improvement: 2
gate count Improvement: 6
Quantum Improvement: 29
gate count Improvement: 9
Quantum Improvement: 2
gate count Improvement: 6
Quantum Improvement: 20
gate count Improvement: 8
Quantum Improvement: 39
gate count Improvement: 11
Quantum Improvement: -15
gate count Improvement: 5
Quantum Improvement: 32
gate count Improvement: 12
Quantum Improvement: 18
gate count Improvement: 10
Quantum Improvement: 25
gate count Improvement: 9
Quantum Improvement: 20
gate count Improvement: 12
Quantum Improvement: 11
gate count Improvement: 7
Quantum Improvement: 14
gate count Improvement: 10
Quantum Improvement: -4
gate count Improvement: 8
Quantum Improvement: -13
gate count Improvement: 7
Quantum Improvement: -4
gate count Improvement: 8
Quantum Improvement: -7
gate count Improvement: 5
Quantum Improvement: -23
gate count Improvement: 5
Quantum Improvement: 29
gate count Improvement: 9
Quantum Improvement: -40
gate count Improvement: 4
Quantum Improvement: -37
gate count Improvement: 7
Quantum Improvement: -13
gate count Improvement: 7
Quantum Improvement: 28
gate count Improvement: 8
Quantum Improvement: 5
gate count Improvement: 9
Quantum Improvement: 31
gate count Improvement: 11
Quantum Improvement: -26
gate count Improvement: 6
Quantum Improvement: -24
gate count Improvement: 8
Quantum Improvement: -18
gate count Improvement: 6
Quantum Improvement: 14
gate count Improvement: 10
Quantum Improvement: -26
gate count Improvement: 6
Quantum Improvement: -9
gate count Improvement: 7
Quantum Improvement: 6
gate count Improvement: 6
Quantum Improvement: -3
gate count Improvement: 9
Quantum Improvement: -20
gate count Improvement: 8
Quantum Improvement: 21
gate count Improvement: 9
Quantum Improvement: -30
gate count Improvement: 6
Quantum Improvement: 11
gate count Improvement: 11
Quantum Improvement: -13
gate count Improvement: 7
Quantum Improvement: -14
gate count Improvement: 10
Quantum Improvement: -4
gate count Improvement: 8
Quantum Improvement: -1
gate count Improvement: 7
Quantum Improvement: -16
gate count Improvement: 8
Quantum Improvement: 0
gate count Improvement: 8
Quantum Improvement: -23
gate count Improvement: 5
Quantum Improvement: 0
gate count Improvement: 4
Quantum Improvement: 16
gate count Improvement: 8
Quantum Improvement: 29
gate count Improvement: 9
Quantum Improvement: 14
gate count Improvement: 10
Quantum Improvement: 6
gate count Improvement: 6
Quantum Improvement: 12
gate count Improvement: 8
Quantum Improvement: 14
gate count Improvement: 10
Quantum Improvement: -17
gate count Improvement: 7
Quantum Improvement: 15
gate count Improvement: 7
Quantum Improvement: 1
gate count Improvement: 9
Quantum Improvement: 15
gate count Improvement: 11
Quantum Improvement: -18
gate count Improvement: 6
Quantum Improvement: 5
gate count Improvement: 5
